,date,first_receipt,last_receipt,total_deposit,n_receipts,n_void,n_visitors,inspection_stops,inspection_requests
1934,2018-08-17,201802219.0,201802220.0,715.68,2.0,0.0,0.0,44.0,152
1935,2018-08-20,201802221.0,201802268.0,41914.06,48.0,0.0,44.0,54.0,133
1936,2018-08-21,201802269.0,201802294.0,67781.24,26.0,0.0,42.0,65.0,184
1937,2018-08-22,201802295.0,201802324.0,994508.55,30.0,0.0,54.0,61.0,169
1938,2018-08-23,201802325.0,201802362.0,25423.85,38.0,0.0,52.0,64.0,187
1939,2018-08-24,201802363.0,201802391.0,12329.32,29.0,0.0,0.0,59.0,182
1940,2018-08-27,201802392.0,201802434.0,259920.69,43.0,0.0,64.0,41.0,108
1941,2018-08-28,201802435.0,201802476.0,54482.97,42.0,0.0,50.0,56.0,153
1942,2018-08-29,201802477.0,201802510.0,36568.7,34.0,0.0,35.0,56.0,160
1943,2018-08-30,201802511.0,201802549.0,330626.51,39.0,0.0,48.0,57.0,175
1944,2018-08-31,201802550.0,201802578.0,18461.28,29.0,0.0,0.0,62.0,183
1945,2018-09-04,201802579.0,201802612.0,89715.72,34.0,0.0,59.0,46.0,121
1946,2018-09-05,201802613.0,201802645.0,39593.8,33.0,0.0,47.0,59.0,161
1947,2018-09-06,201802646.0,201802683.0,37379.64,38.0,0.0,48.0,81.0,223
1948,2018-09-07,201802684.0,201802717.0,5268.52,34.0,0.0,0.0,64.0,190
1949,2018-09-10,201802718.0,201802760.0,38480.96,43.0,0.0,71.0,59.0,160
1950,2018-09-11,201802761.0,201802806.0,93690.77,46.0,0.0,55.0,40.0,111
1951,2018-09-12,201802807.0,201802829.0,22117.47,23.0,0.0,46.0,57.0,141
1952,2018-09-13,201802830.0,201802855.0,31059.82,26.0,0.0,43.0,59.0,141
1953,2018-09-14,201802856.0,201802867.0,8842.21,12.0,0.0,0.0,56.0,142
1954,2018-09-17,201802868.0,201802930.0,36853.76,63.0,0.0,56.0,53.0,146
1955,2018-09-18,201802931.0,201802968.0,43314.37,38.0,0.0,48.0,59.0,163
1956,2018-09-19,201802969.0,201803003.0,18617.18,35.0,0.0,46.0,47.0,141
1957,2018-09-20,201803004.0,201803034.0,27698.33,31.0,0.0,35.0,68.0,215
1958,2018-09-21,201803035.0,201803041.0,1839.6,7.0,0.0,0.0,63.0,174
1959,2018-09-24,201803042.0,201803075.0,56995.31,34.0,0.0,69.0,47.0,147
1960,2018-09-25,201803076.0,201803109.0,41879.69,34.0,0.0,47.0,63.0,186
1961,2018-09-26,201803110.0,201803156.0,101605.68,47.0,0.0,51.0,57.0,164
1962,2018-09-27,201803157.0,201803194.0,676123.21,38.0,0.0,53.0,60.0,147
1963,2018-09-28,201803195.0,201803212.0,3076.41,18.0,0.0,0.0,68.0,182
1964,2018-10-01,201803213.0,201803252.0,45677.92,40.0,0.0,52.0,52.0,143
1965,2018-10-02,201803253.0,201803286.0,34885.3,34.0,0.0,63.0,66.0,171
1966,2018-10-03,201803287.0,201803314.0,52368.64,28.0,0.0,45.0,73.0,207
1967,2018-10-04,201803315.0,201803345.0,20878.79,31.0,0.0,47.0,61.0,173
1968,2018-10-05,201803346.0,201803348.0,936.59,3.0,0.0,0.0,52.0,146
1969,2018-10-08,201803349.0,201803396.0,43597.9,48.0,0.0,51.0,29.0,83
1970,2018-10-09,201803397.0,201803421.0,30063.31,25.0,0.0,60.0,60.0,143
1971,2018-10-10,201803422.0,201803469.0,68681.52,48.0,0.0,57.0,82.0,232
1972,2018-10-11,201803470.0,201803500.0,23360.6,31.0,0.0,55.0,77.0,204
1973,2018-10-12,201803501.0,201803510.0,2786.63,10.0,0.0,0.0,68.0,185
1974,2018-10-15,201803511.0,201803549.0,22574.05,39.0,0.0,68.0,35.0,79
1975,2018-10-16,201803550.0,201803592.0,30836.49,43.0,0.0,47.0,62.0,182
1976,2018-10-17,201803593.0,201803629.0,108540.3,37.0,0.0,45.0,53.0,143
1977,2018-10-18,201803630.0,201803666.0,36707.8,37.0,0.0,49.0,54.0,148
1978,2018-10-19,201803367.0,201803368.0,1988.12,2.0,0.0,0.0,63.0,154
1979,2018-10-22,201803669.0,201803717.0,37551.63,49.0,0.0,53.0,33.0,76
1980,2018-10-23,201803718.0,201803751.0,51986.31,34.0,0.0,54.0,70.0,158
1981,2018-10-24,201803752.0,201803801.0,668760.43,50.0,0.0,57.0,46.0,128
1982,2018-10-25,201803802.0,201803844.0,36618.73,43.0,0.0,51.0,69.0,190
1983,2018-10-26,201803845.0,201803853.0,19616.75,9.0,0.0,0.0,61.0,166
1984,2018-10-29,201803854.0,201803897.0,39296.87,44.0,0.0,65.0,54.0,152
1985,2018-10-30,201803898.0,201803929.0,39032.45,32.0,0.0,49.0,87.0,224
1986,2018-10-31,201803930.0,201803953.0,36496.28,24.0,0.0,60.0,56.0,159
1987,2018-11-01,201803955.0,201803992.0,35945.71,38.0,0.0,29.0,62.0,164
1988,2018-11-02,201803993.0,201803994.0,283.62,2.0,0.0,0.0,55.0,120
1989,2018-11-05,201803995.0,201804032.0,104069.88,38.0,0.0,58.0,37.0,103
1990,2018-11-06,201804033.0,201804080.0,84022.59,48.0,0.0,55.0,63.0,177
1991,2018-11-07,201804081.0,201804111.0,67976.24,31.0,0.0,,,
1992,2018-11-08,201804112.0,201804145.0,30466.89,34.0,0.0,,,
1993,2018-11-09,201804146.0,201804150.0,611.31,5.0,0.0,0.0,,
1994,2018-11-13,201804151.0,201804183.0,125174.15,33.0,0.0,,,
1995,2018-11-14,,,,,0.0,,,
1996,2018-11-15,201804221.0,201804255.0,29047.06,35.0,0.0,,,
1997,2018-11-16,201804256.0,201804262.0,22870.98,7.0,0.0,,,
1998,2018-11-19,201804264.0,201804297.0,40715.18,34.0,0.0,,,
1999,2018-11-20,201804298.0,201804332.0,56371.88,35.0,0.0,,,
2000,2018-11-21,201804333.0,201804350.0,9553.31,18.0,0.0,,,
2001,2018-11-26,201804351.0,201804375.0,14931.92,25.0,0.0,,35.0,82
2002,2018-11-27,,,,,0.0,,,
2003,2018-11-28,201804395.0,201804431.0,112637.37,37.0,0.0,,,
2004,2018-11-29,201804432.0,201804463.0,32982.12,32.0,0.0,,,
2005,2018-11-30,201804464.0,201804476.0,5151.92,13.0,0.0,,,
2006,2018-12-03,201804477.0,201804501.0,54431.21,25.0,0.0,,34.0,79
2007,2018-12-04,201804500.0,201804522.0,31462.92,23.0,0.0,,,
2008,2018-12-05,201804523.0,201804565.0,64333.85,43.0,0.0,,,
2009,2018-12-06,201804566.0,201804599.0,39529.25,34.0,0.0,,,
2010,2018-12-07,201804600.0,201804601.0,80.0,2.0,0.0,,,
2011,2018-12-10,201804602.0,201804629.0,32435.63,28.0,0.0,,,
2012,2018-12-11,201804630.0,201804667.0,35660.23,38.0,0.0,,50.0,121
2013,2018-12-12,201804668.0,201804694.0,46173.59,27.0,0.0,,,
2014,2018-12-13,,,,,0.0,,,
2015,2018-12-14,201804722.0,201804735.0,2855.26,14.0,0.0,,,
2016,2018-12-15,,,,,0.0,,,
2017,2018-12-16,,,,,0.0,,,
2018,2018-12-17,201804736.0,201804754.0,21853.68,19.0,0.0,,,
2019,2018-12-18,201804755.0,201804791.0,78147.5,37.0,0.0,,,
2020,2018-12-19,201804792.0,201804829.0,34350.74,38.0,0.0,,,
2021,2018-12-20,201804830.0,201804861.0,25743.48,32.0,0.0,,,
2022,2018-12-21,201804862.0,201804863.0,257.78,2.0,0.0,,,
2023,2018-12-24,,,,,0.0,,,
2024,2018-12-25,,,,,0.0,,,
2025,2018-12-26,,,,,0.0,,,
2026,2018-12-27,,,,,0.0,,,
2027,2018-12-28,,,,,0.0,,,
2028,2019-01-02,201900001.0,201900035.0,21776.25,35.0,0.0,,,
2029,2019-01-03,201900036.0,201900066.0,24179.61,31.0,0.0,,,
2030,2019-01-04,201900067.0,201900114.0,64789.72,48.0,0.0,,,
2031,2019-01-07,201900115.0,201900144.0,25713.88,30.0,0.0,,,
2032,2019-01-08,201900145.0,201900173.0,51840.74,29.0,0.0,,,
2033,2019-01-09,201900174.0,201900229.0,87579.08,56.0,0.0,,,
2034,2019-01-10,201900230.0,201900256.0,183349.92,27.0,0.0,,,
2035,2019-01-11,201900257.0,201900267.0,28119.05,11.0,0.0,,,
2036,2019-01-14,201900268.0,201900304.0,46154.58,37.0,0.0,,,
2037,2019-01-15,201900305.0,201900333.0,13185.22,29.0,0.0,,,
2038,2019-01-16,,,,,0.0,,,
2039,2019-01-17,201900362.0,201900399.0,29973.86,38.0,0.0,,,
2040,2019-01-18,201900400.0,201900404.0,4704.54,5.0,0.0,,,
2041,2019-01-21,,,,,0.0,,,
2042,2019-01-22,201900405.0,201900449.0,85313.91,45.0,0.0,,,
2043,2019-01-23,201900468.0,201900505.0,41337.64,38.0,0.0,,,
2044,2019-01-24,201900506.0,201900536.0,57078.42,31.0,0.0,,,
2045,2019-01-25,201900537.0,201900543.0,946.05,7.0,0.0,,,
2046,2019-01-28,201900544.0,201900573.0,30908.2,30.0,0.0,,,
2047,2019-01-29,201900574.0,201900593.0,20488.15,20.0,0.0,,,
2048,2019-01-30,201900594.0,201900623.0,46431.0,30.0,0.0,,,
2049,2019-01-31,201900624.0,201900657.0,73831.0,34.0,0.0,,,
2050,2019-02-01,201900658.0,201900660.0,1382.0,3.0,0.0,,,
2051,2019-02-04,201900661.0,201900690.0,57954.69,30.0,0.0,,,
2052,2019-02-05,201900691.0,201900724.0,51452.3,34.0,0.0,,,
2053,2019-02-06,201900725.0,201900760.0,27199.07,36.0,0.0,,,
2054,2019-02-07,201900761.0,201900808.0,69306.47,48.0,0.0,,,
2055,2019-02-08,201900810.0,201900818.0,16997.86,9.0,0.0,,,
2056,2019-02-11,201900819.0,201900855.0,137505.12,37.0,0.0,,,
2057,2019-02-12,201900856.0,201900882.0,14013.62,27.0,0.0,,,
2058,2019-02-13,201900883.0,201900909.0,36775.85,27.0,0.0,,,
2059,2019-02-14,201900910.0,201900930.0,19160.86,21.0,0.0,,,
2060,2019-02-15,201900931.0,201900937.0,3388.95,7.0,0.0,,,
2061,2019-02-18,,,,,0.0,,,
2062,2019-02-19,201900938.0,201900961.0,17370.26,24.0,0.0,,,
2063,2019-02-20,201900962.0,201901010.0,51650.11,49.0,0.0,,,
2064,2019-02-21,201901011.0,201901035.0,22960.17,25.0,0.0,,,
2065,2019-02-22,,,,,0.0,,,
2066,2019-02-23,,,,,0.0,,,
2067,2019-02-24,,,,,0.0,,,
2068,2019-02-25,201901036.0,201901060.0,87169.64,25.0,0.0,,,
2069,2019-02-26,201901061.0,201901104.0,77086.2,44.0,0.0,,,
2070,2019-02-27,201901105.0,201901137.0,161976.68,33.0,0.0,,,
2071,2019-02-28,201901138.0,201901175.0,63007.65,38.0,0.0,,,
2072,2019-03-01,,,,,0.0,,,
2073,2019-03-02,,,,,0.0,,,
2074,2019-03-03,,,,,0.0,,,
